clean_audio_duration,noise_category,noise_type,snr_level,pesq_score,stoi_score,mse_score,buffer_queue_avg,buffer_droped_avg,worklet_ms_avg,worker_ms_avg,model1_ms_avg,model2_ms_avg
5.688,domestic,kitchen,-5 dB,1.427518,0.023067,0.000022,2.833333,0.000000,0.044167,0.933333,0.300000,0.550000
5.688,domestic,kitchen,0 dB,1.657092,0.041752,0.000022,2.666667,0.000000,0.043333,0.916667,0.316667,0.500000
5.688,domestic,kitchen,10 dB,1.978954,0.000000,0.000022,2.500000,0.000000,0.039167,0.983333,0.283333,0.550000
5.688,domestic,kitchen,5 dB,1.679951,0.000000,0.000022,3.500000,0.000000,0.032500,0.950000,0.216667,0.633333
5.688,domestic,living,-5 dB,1.344433,0.024240,0.000022,3.333333,0.000000,0.030000,1.216667,0.350000,0.816667
5.688,domestic,living,0 dB,1.639861,0.088596,0.000022,4.000000,0.000000,0.041667,1.266667,0.316667,0.800000
5.688,domestic,living,10 dB,1.721622,0.000000,0.000022,2.166667,0.000000,0.016667,1.400000,0.416667,0.883333
5.688,domestic,living,5 dB,1.430071,0.051104,0.000021,2.000000,0.000000,0.043333,0.983333,0.350000,0.566667
5.688,domestic,washing,-5 dB,1.575691,0.030551,0.000022,3.000000,0.000000,0.055833,0.966667,0.383333,0.533333
5.688,domestic,washing,0 dB,1.927799,0.038738,0.000021,3.333333,0.000000,0.027500,0.933333,0.333333,0.533333
5.688,domestic,washing,10 dB,3.554267,0.134119,0.000021,1.666667,0.000000,0.045000,0.766667,0.250000,0.483333
5.688,domestic,washing,5 dB,2.373519,0.000000,0.000022,3.000000,0.000000,0.037500,1.383333,0.433333,0.916667
5.688,nature,field,-5 dB,1.489954,0.080284,0.000021,1.166667,0.000000,0.030000,0.966667,0.316667,0.616667
5.688,nature,field,0 dB,1.804973,0.011370,0.000021,4.666667,0.000000,0.052500,0.883333,0.300000,0.566667
5.688,nature,field,10 dB,2.068908,0.000000,0.000023,3.000000,0.000000,0.057500,3.166667,0.250000,2.883333
5.688,nature,field,5 dB,1.965750,0.000000,0.000021,3.500000,0.000000,0.048333,0.900000,0.233333,0.566667
5.688,nature,park,-5 dB,1.310521,0.040138,0.000022,2.333333,0.000000,0.059167,0.733333,0.183333,0.433333
5.688,nature,park,0 dB,1.319451,0.000000,0.000021,3.166667,0.000000,0.050000,0.750000,0.183333,0.533333
5.688,nature,park,10 dB,2.084419,0.001486,0.000021,3.500000,0.000000,0.088333,4.966667,0.400000,0.966667
5.688,nature,park,5 dB,1.465819,0.046258,0.000021,3.833333,0.000000,0.054167,1.233333,0.450000,0.700000
5.688,nature,river,-5 dB,1.181283,0.059720,0.000022,3.000000,0.000000,0.082500,1.083333,0.333333,0.683333
5.688,nature,river,0 dB,1.533762,0.004464,0.000022,2.666667,0.000000,0.050000,1.333333,0.433333,0.816667
5.688,nature,river,10 dB,1.811650,0.041254,0.000022,2.333333,0.000000,0.074167,0.833333,0.183333,0.500000
5.688,nature,river,5 dB,1.789354,0.119443,0.000022,2.833333,0.000000,0.050000,0.966667,0.266667,0.583333
5.688,office,hallway,-5 dB,1.373467,0.091371,0.000022,3.333333,0.000000,0.075000,1.083333,0.266667,0.666667
5.688,office,hallway,0 dB,1.720698,0.015929,0.000022,2.333333,0.000000,0.040000,0.916667,0.266667,0.583333
5.688,office,hallway,10 dB,2.366425,0.018046,0.000022,2.833333,0.000000,0.086667,1.533333,0.383333,1.000000
5.688,office,hallway,5 dB,1.995086,0.008645,0.000023,3.000000,0.000000,0.084167,0.916667,0.283333,0.550000
5.688,office,meeting,-5 dB,1.285071,0.125917,0.000022,2.500000,0.000000,0.116667,1.200000,0.450000,0.633333
5.688,office,meeting,0 dB,1.275887,0.248848,0.000022,2.500000,0.000000,0.084167,0.933333,0.216667,0.616667
5.688,office,meeting,10 dB,1.521478,0.012957,0.000022,3.666667,0.000000,0.057500,1.216667,0.316667,0.800000
5.688,office,meeting,5 dB,1.299840,0.038293,0.000022,2.333333,0.000000,0.080000,0.850000,0.300000,0.516667
5.688,office,office,-5 dB,1.456887,0.017091,0.000022,2.166667,0.000000,0.090000,1.316667,0.350000,0.900000
5.688,office,office,0 dB,1.770963,0.021724,0.000022,2.500000,0.000000,0.063333,0.866667,0.200000,0.566667
5.688,office,office,10 dB,2.581440,0.000000,0.000023,2.666667,0.000000,0.096667,1.050000,0.350000,0.566667
5.688,office,office,5 dB,1.972505,0.093802,0.000021,3.000000,0.000000,0.105000,0.916667,0.300000,0.483333
5.688,public,cafeter,-5 dB,1.092658,0.084213,0.000022,2.666667,0.000000,0.086667,1.100000,0.333333,0.650000
5.688,public,cafeter,0 dB,1.265004,0.139932,0.000021,1.333333,0.000000,0.125000,1.150000,0.400000,0.583333
5.688,public,cafeter,10 dB,1.791858,0.000000,0.000022,2.333333,0.000000,0.085000,1.333333,0.433333,0.800000
5.688,public,cafeter,5 dB,1.382958,0.057705,0.000022,3.666667,0.000000,0.127500,1.966667,0.483333,1.333333
5.688,public,resto,-5 dB,1.130262,0.191583,0.000022,3.333333,0.000000,0.100000,1.666667,0.416667,1.116667
5.688,public,resto,0 dB,1.216613,0.008940,0.000022,3.333333,0.000000,0.103333,0.816667,0.233333,0.533333
5.688,public,resto,10 dB,1.639855,0.117896,0.000022,3.666667,0.000000,0.110833,1.400000,0.233333,1.050000
5.688,public,resto,5 dB,1.387922,0.054516,0.000023,3.666667,0.000000,0.114167,1.333333,0.366667,0.850000
5.688,public,station,-5 dB,1.237622,0.080047,0.000022,4.000000,0.000000,0.097500,0.983333,0.300000,0.583333
5.688,public,station,0 dB,1.318489,0.047900,0.000022,3.500000,0.000000,0.110833,1.000000,0.250000,0.633333
5.688,public,station,10 dB,2.198959,0.003523,0.000023,4.666667,0.000000,0.083333,1.150000,0.483333,0.633333
5.688,public,station,5 dB,1.597563,0.042931,0.000022,2.333333,0.000000,0.107500,1.133333,0.333333,0.700000
5.688,street,square,-5 dB,1.357642,0.034739,0.000022,2.666667,0.000000,0.058333,1.033333,0.316667,0.633333
5.688,street,square,0 dB,1.302057,0.013501,0.000022,4.333333,0.000000,0.073333,0.933333,0.300000,0.583333
5.688,street,square,10 dB,2.122285,0.030398,0.000021,4.333333,0.000000,0.084167,1.000000,0.316667,0.550000
5.688,street,square,5 dB,2.125975,0.014969,0.000022,3.166667,0.000000,0.070000,0.983333,0.283333,0.633333
5.688,street,traffic,-5 dB,1.360516,0.001088,0.000023,1.833333,0.000000,0.069167,0.916667,0.300000,0.500000
5.688,street,traffic,0 dB,1.691853,0.028387,0.000021,3.166667,0.000000,0.048333,1.066667,0.416667,0.566667
5.688,street,traffic,10 dB,2.395613,0.253916,0.000022,2.666667,0.000000,0.068333,1.100000,0.400000,0.666667
5.688,street,traffic,5 dB,1.611876,0.000000,0.000023,3.166667,0.000000,0.069167,1.083333,0.333333,0.650000
5.688,transportation,bus,-5 dB,1.513890,0.000000,0.000023,2.500000,0.000000,0.042500,1.083333,0.400000,0.566667
5.688,transportation,bus,0 dB,1.595708,0.019985,0.000021,3.666667,0.000000,0.047500,1.750000,0.600000,0.966667
5.688,transportation,bus,10 dB,3.037609,0.009261,0.000022,4.166667,0.000000,0.070000,1.133333,0.366667,0.583333
5.688,transportation,bus,5 dB,2.248626,0.025376,0.000023,4.500000,0.000000,0.050000,1.283333,0.433333,0.750000
5.688,transportation,car,-5 dB,1.655015,0.012791,0.000022,3.833333,0.000000,0.045833,1.116667,0.383333,0.616667
5.688,transportation,car,0 dB,2.337580,0.024237,0.000022,4.333333,0.000000,0.049167,1.466667,0.400000,0.966667
5.688,transportation,car,10 dB,2.723960,0.000000,0.000023,3.833333,0.000000,0.061667,1.333333,0.416667,0.766667
5.688,transportation,car,5 dB,2.736725,0.000000,0.000023,4.666667,0.000000,0.060000,0.900000,0.266667,0.516667
5.688,transportation,metro,-5 dB,1.468322,0.017125,0.000023,4.833333,0.000000,0.031667,1.083333,0.283333,0.633333
5.688,transportation,metro,0 dB,1.549944,0.005036,0.000023,3.666667,0.000000,0.052500,1.483333,0.466667,0.916667
5.688,transportation,metro,10 dB,1.737288,0.029522,0.000021,3.166667,0.000000,0.021667,2.283333,0.533333,1.566667
5.688,transportation,metro,5 dB,2.144506,0.000000,0.000022,2.500000,0.000000,0.050000,0.866667,0.266667,0.483333
